key,type
9424,Teaching only
9425,Teaching only
9426,Teaching only
9427,Teaching only
9428,Teaching only
9429,Teaching only
9430,Teaching only
9431,Teaching only
9432,Teaching only
9433,Teaching only
9434,Teaching only
9435,Teaching only
9436,Teaching only
9437,Teaching only
9438,Teaching only
9439,Teaching only
9440,Teaching only
9441,Teaching only
9442,Teaching only
9443,Teaching only
9444,Teaching only
9445,Teaching only
9446,Teaching only
9447,Teaching only
9448,Teaching only
9449,Teaching only
9450,Teaching only
9451,Teaching only
9452,Teaching only
9453,Teaching only
9454,Teaching only
9455,Teaching only
9456,Teaching only
9457,Teaching only
9458,Teaching only
9459,Teaching only
9460,Teaching only
9461,Teaching only
9462,Teaching only
9463,Teaching only
9464,Teaching only
9465,Teaching only
9466,Teaching only
9467,Teaching only
9468,Teaching only
9469,Teaching only
9470,Teaching only
9471,Teaching only
9472,Teaching only
9473,Teaching only
9474,Teaching only
9475,Teaching only
9476,Teaching only
9477,Teaching only
9478,Teaching only
9479,Teaching only
9480,Teaching only
9481,Teaching only
9482,Teaching only
9483,Teaching only
9484,Teaching only
9485,Teaching only
9486,Teaching only
9487,Teaching only
9488,Teaching only
9489,Teaching only
9490,Teaching only
9491,Teaching only
9492,Teaching only
9493,Teaching only
9494,Teaching only
9495,Teaching only
9496,Teaching only
9497,Teaching only
9498,Teaching only
9499,Teaching only
9500,Teaching only
9501,Teaching only
9502,Teaching only
9503,Teaching only
9504,Teaching only
9505,Teaching only
9506,Teaching only
9507,Teaching only
9508,Teaching only
9509,Teaching only
9510,Teaching only
9511,Teaching only
9512,Teaching only
9513,Teaching only
9514,Teaching only
9515,Teaching only
9516,Teaching only
9517,Teaching only
9518,Teaching only
9519,Teaching only
9520,Teaching only
9521,Teaching only
9522,Teaching only
9523,Teaching only
9524,Teaching only
9525,Teaching only
9526,Teaching only
9527,Teaching only
9528,Teaching only
9529,Teaching only
9530,Teaching only
9531,Teaching only
9532,Teaching only
9533,Teaching only
9534,Teaching only
9535,Teaching only
9536,Teaching only
9537,Teaching only
9538,Teaching only
9539,Teaching only
9540,Teaching only
9541,Teaching only
9542,Teaching only
9543,Teaching only
9544,Teaching only
9545,Teaching only
9546,Teaching only
9547,Teaching only
9548,Teaching only
9549,Teaching only
9550,Teaching only
9551,Teaching only
9552,Teaching only
9553,Teaching only
9554,Teaching only
9555,Teaching only
9556,Teaching only
9557,Teaching only
9558,Teaching only
9559,Teaching only
9560,Teaching only
9561,Teaching only
9562,Teaching only
9563,Teaching only
9564,Teaching only
9565,Teaching only
9566,Teaching only
9567,Teaching only
9568,Teaching only
9569,Teaching only
9570,Teaching only
9571,Teaching only
9572,Teaching only
9573,Teaching only
9574,Teaching only
9575,Teaching only
9576,Teaching only
9577,Teaching only
9578,Teaching only
9579,Teaching only
9580,Teaching only
9581,Teaching only
9582,Teaching only
9583,Teaching only
9584,Teaching only
9585,Teaching only
9586,Teaching only
9587,Teaching only
9588,Teaching only
9589,Teaching only
9590,Teaching only
9591,Teaching only
9592,Teaching only
9593,Teaching only
9594,Teaching only
9595,Teaching only
9596,Teaching only
9597,Teaching only
9598,Teaching only
9599,Teaching only
9600,Teaching only
9601,Teaching only
9602,Teaching only
9603,Teaching only
9604,Teaching only
9605,Teaching only
9606,Teaching only
9607,Teaching only
9608,Teaching only
9609,Teaching only
9610,Teaching only
9611,Teaching only
9612,Teaching only
9613,Teaching only
9614,Teaching only
9615,Teaching only
9616,Teaching only
9617,Teaching only
9618,Teaching only
9619,Teaching only
9620,Teaching only
9621,Teaching only
9622,Teaching only
9623,Teaching only
9624,Teaching only
9625,Teaching only
9626,Teaching only
9627,Teaching only
9628,Teaching only
9629,Teaching only
9630,Teaching only
9631,Teaching only
9632,Teaching only
9633,Teaching only
9634,Teaching only
9635,Teaching only
9636,Teaching only
9637,Teaching only
9638,Teaching only
9639,Teaching only
9640,Teaching only
9641,Teaching only
9642,Teaching only
9643,Teaching only
9644,Teaching only
9645,Teaching only
9646,Teaching only
9647,Teaching only
9648,Teaching only
9649,Teaching only
9650,Teaching only
9651,Teaching only
9652,Teaching only
9653,Teaching only
9654,Teaching only
9655,Teaching only
9656,Teaching only
9657,Teaching only
9658,Teaching only
9659,Teaching only
9660,Teaching only
9661,Teaching only
9662,Teaching only
9663,Teaching only
9664,Teaching only
9665,Teaching only
9666,Teaching only
9667,Teaching only
9668,Teaching only
9669,Teaching only
9670,Teaching only
9671,Teaching only
9672,Teaching only
9673,Teaching only
9674,Teaching only
9675,Teaching only
9676,Teaching only
9677,Teaching only
9678,Teaching only
9679,Teaching only
9680,Teaching only
9681,Teaching only
9682,Teaching only
9683,Teaching only
9684,Teaching only
9685,Teaching only
9686,Teaching only
9687,Teaching only
9688,Teaching only
9689,Teaching only
9690,Teaching only
9691,Teaching only
9692,Teaching only
9693,Teaching only
9694,Teaching only
9695,Teaching only
9696,Teaching only
9697,Teaching only
9698,Teaching only
9699,Teaching only
9700,Teaching only
9701,Teaching only
9702,Teaching only
9703,Teaching only
9704,Teaching only
9705,Teaching only
9706,Teaching only
9707,Teaching only
9708,Teaching only
9709,Teaching only
9710,Teaching only
9711,Teaching only
9712,Teaching only
9713,Teaching only
9714,Teaching only
9715,Teaching only
9716,Teaching only
9717,Teaching only
9718,Teaching only
9719,Teaching only
9720,Teaching only
9721,Teaching only
9722,Teaching only
9723,Teaching only
9724,Teaching only
9725,Teaching only
9726,Teaching only
9727,Teaching only
9728,Teaching only
9729,Teaching only
9730,Teaching only
9731,Teaching only
9732,Teaching only
9733,Teaching only
9734,Teaching only
9735,Teaching only
9736,Teaching only
9737,Teaching only
9738,Teaching only
9739,Teaching only
9740,Teaching only
9741,Teaching only
9742,Teaching only
9743,Teaching only
9744,Teaching only
9745,Teaching only
9746,Teaching only
9747,Teaching only
9748,Teaching only
9749,Teaching only
9750,Teaching only
9751,Teaching only
9752,Teaching only
9753,Teaching only
9754,Teaching only
9755,Teaching only
9756,Teaching only
9757,Teaching only
9758,Teaching only
9759,Teaching only
9760,Teaching only
9761,Teaching only
9762,Teaching only
9763,Teaching only
9764,Teaching only
9765,Teaching only
9766,Teaching only
9767,Teaching only
9768,Teaching only
9769,Teaching only
9770,Teaching only
9771,Teaching only
9772,Teaching only
9773,Teaching only
9774,Teaching only
9775,Teaching only
9776,Teaching only
9777,Teaching only
9778,Teaching only
9779,Teaching only
9780,Teaching only
9781,Teaching only
9782,Teaching only
9783,Teaching only
9784,Teaching only
9785,Teaching only
9786,Teaching only
9787,Teaching only
9788,Teaching only
9789,Teaching only
9790,Teaching only
9791,Teaching only
9792,Teaching only
9793,Teaching only
9794,Teaching only
9795,Teaching only
9796,Teaching only
9797,Teaching only
9798,Teaching only
9799,Teaching only
9800,Teaching only
9801,Teaching only
9802,Teaching only
9803,Teaching only
9804,Teaching only
9805,Teaching only
9806,Teaching only
9807,Teaching only
9808,Teaching only
9809,Teaching only
9810,Teaching only
9811,Teaching only
9812,Teaching only
9813,Teaching only
9814,Teaching only
9815,Teaching only
9816,Teaching only
9817,Teaching only
9818,Teaching only
9819,Teaching only
9820,Teaching only
9821,Teaching only
9822,Teaching only
9823,Teaching only
9824,Teaching only
9825,Teaching only
9826,Teaching only
9827,Teaching only
9828,Teaching only
9829,Teaching only
9830,Teaching only
9831,Teaching only
9832,Teaching only
9833,Teaching only
9834,Teaching only
9835,Teaching only
9836,Teaching only
9837,Teaching only
9838,Teaching only
9839,Teaching only
9840,Teaching only
9841,Teaching only
9842,Teaching only
9843,Teaching only
9844,Teaching only
9845,Teaching only
9846,Teaching only
9847,Teaching only
9848,Teaching only
9849,Teaching only
9850,Teaching only
9851,Teaching only
9852,Teaching only
9853,Teaching only
9854,Teaching only
9855,Teaching only
9856,Teaching only
9857,Teaching only
9858,Teaching only
9859,Teaching only
9860,Teaching only
9861,Teaching only
9862,Teaching only
9863,Teaching only
9864,Teaching only
9865,Teaching only
9866,Teaching only
9867,Teaching only
9868,Teaching only
9869,Teaching only
9870,Teaching only
9871,Teaching only
9872,Teaching only
9873,Teaching only
9874,Teaching only
9875,Teaching only
9876,Teaching only
9877,Teaching only
9878,Teaching only
9879,Teaching only
9880,Teaching only
9881,Teaching only
9882,Teaching only
9883,Teaching only
9884,Teaching only
9885,Teaching only
9886,Teaching only
9887,Teaching only
9888,Teaching only
9889,Teaching only
9890,Teaching only
9891,Teaching only
9892,Teaching only
9893,Teaching only
9894,Teaching only
9895,Teaching only
9896,Teaching only
9897,Teaching only
9898,Teaching only
9899,Teaching only
9900,Teaching only
9901,Teaching only
9902,Teaching only
9903,Teaching only
9904,Teaching only
9905,Teaching only
9906,Teaching only
9907,Teaching only
9908,Teaching only
9909,Teaching only
9910,Teaching only
9911,Teaching only
9912,Teaching only
9913,Teaching only
9914,Teaching only
9915,Teaching only
9916,Teaching only
9917,Teaching only
9918,Teaching only
9919,Teaching only
9920,Teaching only
9921,Teaching only
9922,Teaching only
9923,Teaching only
9924,Teaching only
9925,Teaching only
9926,Teaching only
9927,Teaching only
9928,Teaching only
9929,Teaching only
9930,Teaching only
9931,Teaching only
9932,Teaching only
9933,Teaching only
9934,Teaching only
9935,Teaching only
9936,Teaching only
9937,Teaching only
9938,Teaching only
9939,Teaching only
9940,Teaching only
9941,Teaching only
9942,Teaching only
9943,Teaching only
9944,Teaching only
9945,Teaching only
9946,Teaching only
9947,Teaching only
9948,Teaching only
9949,Teaching only
9950,Teaching only
9951,Teaching only
9952,Teaching only
9953,Teaching only
9954,Teaching only
9955,Teaching only
9956,Teaching only
9957,Teaching only
9958,Teaching only
9959,Teaching only
9960,Teaching only
9961,Teaching only
9962,Teaching only
9963,Teaching only
9964,Teaching only
9965,Teaching only
9966,Teaching only
9967,Teaching only
9968,Teaching only
9969,Teaching only
9970,Teaching only
9971,Teaching only
9972,Teaching only
9973,Teaching only
9974,Teaching only
9975,Teaching only
9976,Teaching only
9977,Teaching only
9978,Teaching only
9979,Teaching only
9980,Teaching only
9981,Teaching only
9982,Teaching only
9983,Teaching only
9984,Teaching only
9985,Teaching only
9986,Teaching only
9987,Teaching only
9988,Teaching only
9989,Teaching only
9990,Teaching only
9991,Teaching only
9992,Teaching only
9993,Teaching only
9994,Teaching only
9995,Teaching only
9996,Teaching only
9997,Teaching only
9998,Teaching only
9999,Teaching only
10000,Teaching only
10001,Teaching only
10002,Teaching only
10003,Teaching only
10004,Teaching only
10005,Teaching only
10006,Teaching only
10007,Teaching only
10008,Teaching only
10009,Teaching only
10010,Teaching only
10011,Teaching only
10012,Teaching only
10013,Teaching only
10014,Teaching only
10015,Teaching only
10016,Teaching only
10017,Teaching only
10018,Teaching only
10019,Teaching only
10020,Teaching only
10021,Teaching only
10022,Teaching only
10023,Teaching only
10024,Teaching only
10025,Teaching only
10026,Teaching only
10027,Teaching only
10028,Teaching only
10029,Teaching only
10030,Teaching only
10031,Teaching only
10032,Teaching only
10033,Teaching only
10034,Teaching only
10035,Teaching only
10036,Teaching only
10037,Teaching only
10038,Teaching only
10039,Teaching only
10040,Teaching only
10041,Teaching only
10042,Teaching only
10043,Teaching only
10044,Teaching only
10045,Teaching only
10046,Teaching only
10047,Teaching only
10048,Teaching only
10049,Teaching only
10050,Teaching only
10051,Teaching only
10052,Teaching only
10053,Teaching only
10054,Teaching only
10055,Teaching only
10056,Teaching only
10057,Teaching only
10058,Teaching only
10059,Teaching only
10060,Teaching only
10061,Teaching only
10062,Teaching only
10063,Teaching only
10064,Teaching only
10065,Teaching only
10066,Teaching only
10067,Teaching only
10068,Teaching only
10069,Teaching only
10070,Teaching only
10071,Teaching only
10072,Teaching only
10073,Teaching only
10074,Teaching only
10075,Teaching only
10076,Teaching only
10077,Teaching only
10078,Teaching only
10079,Teaching only
10080,Teaching only
10081,Teaching only
10082,Teaching only
10083,Teaching only
10084,Teaching only
10085,Teaching only
10086,Teaching only
10087,Teaching only
10088,Teaching only
10089,Teaching only
10090,Teaching only
10091,Teaching only
10092,Teaching only
10093,Teaching only
10094,Teaching only
10095,Teaching only
10096,Teaching only
10097,Teaching only
10098,Teaching only
10099,Teaching only
10100,Teaching only
10101,Teaching only
10102,Teaching only
10103,Teaching only
10104,Teaching only
10105,Teaching only
10106,Teaching only
10107,Teaching only
10108,Teaching only
10109,Teaching only
10110,Teaching only
10111,Teaching only
10112,Teaching only
10113,Teaching only
10114,Teaching only
10115,Teaching only
10116,Teaching only
10117,Teaching only
10118,Teaching only
10119,Teaching only
10120,Teaching only
10121,Teaching only
10122,Teaching only
10123,Teaching only
10124,Teaching only
10125,Teaching only
10126,Teaching only
10127,Teaching only
10128,Teaching only
10129,Teaching only
10130,Teaching only
10131,Teaching only
10132,Teaching only
10133,Teaching only
10134,Teaching only
10135,Teaching only
10136,Teaching only
10137,Teaching only
10138,Teaching only
10139,Teaching only
10140,Teaching only
10141,Teaching only
10142,Teaching only
10143,Teaching only
10144,Teaching only
10145,Teaching only
10146,Teaching only
10147,Teaching only
10148,Teaching only
10149,Teaching only
10150,Teaching only
10151,Teaching only
10152,Teaching only
10153,Teaching only
10154,Teaching only
10155,Teaching only
10156,Teaching only
10157,Teaching only
10158,Teaching only
10159,Teaching only
10160,Teaching only
10161,Teaching only
10162,Teaching only
10163,Teaching only
10164,Teaching only
10165,Teaching only
10166,Teaching only
10167,Teaching only
10168,Teaching only
10169,Teaching only
10170,Teaching only
10171,Teaching only
10172,Teaching only
10173,Teaching only
10174,Teaching only
10175,Teaching only
10176,Teaching only
10177,Teaching only
10178,Teaching only
10179,Teaching only
10180,Teaching only
10181,Teaching only
10182,Teaching only
10183,Teaching only
10184,Teaching only
10185,Teaching only
10186,Teaching only
10187,Teaching only
10188,Teaching only
10189,Teaching only
10190,Teaching only
10191,Teaching only
10192,Teaching only
10193,Teaching only
10194,Teaching only
10195,Teaching only
10196,Teaching only
10197,Teaching only
10198,Teaching only
10199,Teaching only
10200,Teaching only
10201,Teaching only
10202,Teaching only
10203,Teaching only
10204,Teaching only
10205,Teaching only
10206,Teaching only
10207,Teaching only
10208,Teaching only
10209,Teaching only
10210,Teaching only
10211,Teaching only
10212,Teaching only
10213,Teaching only
10214,Teaching only
10215,Teaching only
10216,Teaching only
10217,Teaching only
10218,Teaching only
10219,Teaching only
10220,Teaching only
10221,Teaching only
10222,Teaching only
10223,Teaching only
10224,Teaching only
10225,Teaching only
